Date,Time,SpO2,PR,EtCO2(mmHg),RR,PulseOx_Status,Capno_Status,Sys_Status,LAL_SpO2,UAL_SpO2,LAL_PR,UAL_PR,LAL_EtCO2(mmHg),UAL_EtCO2(mmHg),LAL_RR,UAL_RR,Alarm_Volume,CRC,
2023-08-24,15:57:02,127,511,127,127,2048,208896,128,0,65535,0,65535,13.00,57.00,6,28,Full,61910,
2023-08-24,15:57:03,127,511,127,127,2048,77824,128,,,,,,,,,,20976,
2023-08-24,15:57:04,127,511,127,127,2048,77824,128,,,,,,,,,,8587,
2023-08-24,15:57:05,127,511,127,127,2048,77824,128,,,,,,,,,,59224,
2023-08-24,15:57:06,127,511,127,127,2048,77824,128,,,,,,,,,,48140,
2023-08-24,15:57:07,127,511,127,127,2048,77824,128,,,,,,,,,,31455,
2023-08-24,15:57:08,127,511,127,127,2048,77824,128,,,,,,,,,,23802,
2023-08-24,15:57:09,127,511,127,127,2048,77824,128,,,,,,,,,,39465,
2023-08-24,15:57:10,127,511,127,127,2048,69632,128,,,,,,,,,,54441,
2023-08-24,15:57:11,127,511,127,127,2048,69632,128,,,,,,,,,,4730,
2023-08-24,15:57:12,127,511,127,127,2048,69632,128,0,65535,0,65535,13.00,57.00,6,29,Full,27654,
2023-08-24,15:57:13,127,511,127,127,2048,69632,128,,,,,,,,,,36861,
2023-08-24,15:57:14,127,511,127,127,2048,69632,128,,,,,,,,,,65414,
2023-08-24,15:57:15,127,511,127,127,2048,69632,128,,,,,,,,,,14677,
2023-08-24,15:57:16,127,511,127,127,2048,69632,128,,,,,,,,,,25089,
2023-08-24,15:57:17,127,511,127,127,2048,69632,128,,,,,,,,,,42194,
2023-08-24,15:57:18,127,511,127,127,2048,69632,128,,,,,,,,,,33527,
2023-08-24,15:57:19,127,511,127,127,2048,69632,128,,,,,,,,,,17444,
2023-08-24,15:57:20,127,511,127,127,2048,69632,128,,,,,,,,,,27447,
2023-08-24,15:57:21,127,511,127,127,2048,69632,128,,,,,,,,,,44516,
2023-08-24,15:57:22,127,511,127,127,2048,69632,128,,,,,,,,,,63152,
2023-08-24,15:57:23,127,511,127,127,2048,69632,128,,,,,,,,,,12387,
2023-08-24,15:57:24,127,511,127,127,2048,69632,128,,,,,,,,,,16408,
2023-08-24,15:57:25,127,511,127,127,2048,69632,128,,,,,,,,,,34507,
2023-08-24,15:57:26,127,511,127,127,2048,69632,128,,,,,,,,,,56735,
2023-08-24,15:57:27,127,511,127,127,2048,69632,128,,,,,,,,,,6988,
2023-08-24,15:57:28,127,511,127,127,2048,69632,128,,,,,,,,,,15721,
2023-08-24,15:57:29,127,511,127,127,2048,69632,128,,,,,,,,,,64442,
2023-08-24,15:57:30,127,511,127,127,2048,69632,128,,,,,,,,,,445,
2023-08-24,15:57:31,127,511,127,127,2048,69632,128,,,,,,,,,,51054,
2023-08-24,15:57:32,127,511,127,127,2048,69632,128,,,,,,,,,,39994,
2023-08-24,15:57:33,127,511,127,127,2048,69632,128,,,,,,,,,,23273,
2023-08-24,15:57:34,127,511,127,127,2048,69632,128,,,,,,,,,,10898,
2023-08-24,15:57:35,127,511,127,127,2048,69632,128,,,,,,,,,,60481,
2023-08-24,15:57:36,127,511,127,127,2048,69632,128,,,,,,,,,,46869,
2023-08-24,15:57:37,127,511,127,127,2048,69632,128,,,,,,,,,,29126,
2023-08-24,15:57:38,127,511,127,127,2048,69632,128,,,,,,,,,,22499,
2023-08-24,15:57:39,127,511,127,127,2048,69632,128,,,,,,,,,,37168,
2023-08-24,15:57:40,127,511,127,127,2048,69632,128,,,,,,,,,,1066,
2023-08-24,15:57:41,127,511,127,127,2048,69632,128,,,,,,,,,,49913,
2023-08-24,15:57:42,127,511,127,127,2048,69632,128,,,,,,,,,,39341,
2023-08-24,15:57:43,127,511,127,127,2048,69632,128,,,,,,,,,,24446,
2023-08-24,15:57:44,127,511,127,127,2048,69632,128,,,,,,,,,,12037,
2023-08-24,15:57:45,127,511,127,127,2048,69632,128,,,,,,,,,,59862,
2023-08-24,15:57:46,127,511,127,127,2048,69632,128,,,,,,,,,,45698,
2023-08-24,15:57:47,127,511,127,127,2048,69632,128,,,,,,,,,,29777,
2023-08-24,15:57:48,127,511,127,127,2048,69632,128,,,,,,,,,,21108,
2023-08-24,15:57:49,127,511,127,127,2048,69632,128,,,,,,,,,,38055,
2023-08-24,15:57:50,127,511,127,127,2048,69632,128,,,,,,,,,,28320,
2023-08-24,15:57:51,127,511,127,127,2048,69632,128,,,,,,,,,,43123,
2023-08-24,15:57:52,127,511,127,127,2048,69632,128,,,,,,,,,,62247,
2023-08-24,15:57:53,127,511,127,127,2048,69632,128,,,,,,,,,,13812,
2023-08-24,15:57:54,127,511,127,127,2048,69632,128,,,,,,,,,,17807,
2023-08-24,15:57:55,127,511,127,127,2048,69632,128,,,,,,,,,,33628,
2023-08-24,15:57:56,127,511,127,127,2048,69632,128,,,,,,,,,,55304,
2023-08-24,15:57:57,127,511,127,127,2048,69632,128,,,,,,,,,,7899,
2023-08-24,15:57:58,127,511,127,127,2048,69632,128,,,,,,,,,,14590,
2023-08-24,15:57:59,127,511,127,127,2048,69632,128,,,,,,,,,,65069,
2023-08-24,15:58:00,127,511,127,127,2048,69632,128,,,,,,,,,,29526,
2023-08-24,15:58:01,127,511,127,127,2048,69632,128,,,,,,,,,,46469,
2023-08-24,15:58:02,127,511,127,127,2048,69632,128,,,,,,,,,,61137,
2023-08-24,15:58:03,127,511,127,127,2048,69632,128,,,,,,,,,,10242,
2023-08-24,15:58:04,127,511,127,127,2048,69632,128,,,,,,,,,,22649,
2023-08-24,15:58:05,127,511,127,127,2048,69632,128,,,,,,,,,,40618,
2023-08-24,15:58:06,127,511,127,127,2048,69632,128,,,,,,,,,,50686,
2023-08-24,15:58:07,127,511,127,127,2048,69632,128,,,,,,,,,,813,
2023-08-24,15:58:08,127,511,127,127,2048,69632,128,,,,,,,,,,9480,
2023-08-24,15:58:09,127,511,127,127,2048,69632,128,,,,,,,,,,58331,
2023-08-24,15:58:10,127,511,127,127,2048,69632,128,,,,,,,,,,6620,
2023-08-24,15:58:11,127,511,127,127,2048,69632,128,,,,,,,,,,57103,
2023-08-24,15:58:12,127,511,127,127,2048,69632,128,,,,,,,,,,33883,
2023-08-24,15:58:13,127,511,127,127,2048,69632,128,,,,,,,,,,17032,
2023-08-24,15:58:14,127,511,127,127,2048,69632,128,,,,,,,,,,13043,
2023-08-24,15:58:15,127,511,127,127,2048,69632,128,,,,,,,,,,62496,
2023-08-24,15:58:16,127,511,127,127,2048,69632,128,,,,,,,,,,44916,
2023-08-24,15:58:17,127,511,127,127,2048,69632,128,,,,,,,,,,27047,
2023-08-24,15:58:18,127,511,127,127,2048,69632,128,,,,,,,,,,20354,
2023-08-24,15:58:19,127,511,127,127,2048,69632,128,,,,,,,,,,35153,
2023-08-24,15:58:20,127,511,127,127,2048,69632,128,,,,,,,,,,42562,
2023-08-24,15:58:21,127,511,127,127,2048,69632,128,,,,,,,,,,24721,
2023-08-24,15:58:22,127,511,127,127,2048,69632,128,,,,,,,,,,15301,
2023-08-24,15:58:23,127,511,127,127,2048,69632,128,,,,,,,,,,64790,
2023-08-24,15:58:24,127,511,127,127,2048,69632,128,,,,,,,,,,36205,
2023-08-24,15:58:25,127,511,127,127,2048,69632,128,,,,,,,,,,19390,
2023-08-24,15:58:26,127,511,127,127,2048,69632,128,,,,,,,,,,4330,
2023-08-24,15:58:27,127,511,127,127,2048,69632,128,,,,,,,,,,54841,
2023-08-24,15:58:28,127,511,127,127,2048,69632,128,,,,,,,,,,61468,
2023-08-24,15:58:29,127,511,127,127,2048,69632,128,,,,,,,,,,14031,
2023-08-24,15:58:30,127,511,127,127,2048,69632,128,,,,,,,,,,52424,
2023-08-24,15:58:31,127,511,127,127,2048,69632,128,,,,,,,,,,2587,
2023-08-24,15:58:32,127,511,127,127,2048,69632,128,,,,,,,,,,20815,
2023-08-24,15:58:33,127,511,127,127,2048,69632,128,,,,,,,,,,38812,
2023-08-24,15:58:34,127,511,127,127,2048,69632,128,,,,,,,,,,59367,
2023-08-24,15:58:35,127,511,127,127,2048,69632,128,,,,,,,,,,8500,
2023-08-24,15:58:36,127,511,127,127,2048,69632,128,,,,,,,,,,31328,
2023-08-24,15:58:37,127,511,127,127,2048,69632,128,,,,,,,,,,48307,
2023-08-24,15:58:38,127,511,127,127,2048,69632,128,,,,,,,,,,39574,
2023-08-24,15:58:39,127,511,127,127,2048,69632,128,,,,,,,,,,23621,
2023-08-24,15:58:40,127,511,127,127,2048,69632,128,,,,,,,,,,51551,
2023-08-24,15:58:41,127,511,127,127,2048,69632,128,,,,,,,,,,3980,
2023-08-24,15:58:42,127,511,127,127,2048,69632,128,,,,,,,,,,21720,
2023-08-24,15:58:43,127,511,127,127,2048,69632,128,,,,,,,,,,37387,
2023-08-24,15:58:44,127,511,127,127,2048,69632,128,,,,,,,,,,57968,
2023-08-24,15:58:45,127,511,127,127,2048,69632,128,,,,,,,,,,9379,
2023-08-24,15:58:46,127,511,127,127,2048,69632,128,,,,,,,,,,32759,
2023-08-24,15:58:47,127,511,127,127,2048,69632,128,,,,,,,,,,47396,
2023-08-24,15:58:48,127,511,127,127,2048,69632,128,,,,,,,,,,40705,
2023-08-24,15:58:49,127,511,127,127,2048,69632,128,,,,,,,,,,22994,
2023-08-24,15:58:50,127,511,127,127,2048,69632,128,,,,,,,,,,41941,
2023-08-24,15:58:51,127,511,127,127,2048,69632,128,,,,,,,,,,25862,
2023-08-24,15:58:52,127,511,127,127,2048,69632,128,,,,,,,,,,15954,
2023-08-24,15:58:53,127,511,127,127,2048,69632,128,,,,,,,,,,63617,
2023-08-24,15:58:54,127,511,127,127,2048,69632,128,,,,,,,,,,35066,
2023-08-24,15:58:55,127,511,127,127,2048,69632,128,,,,,,,,,,20009,
2023-08-24,15:58:56,127,511,127,127,2048,69632,128,,,,,,,,,,5501,
2023-08-24,15:58:57,127,511,127,127,2048,69632,128,,,,,,,,,,54190,
2023-08-24,15:58:58,127,511,127,127,2048,69632,128,,,,,,,,,,62859,
2023-08-24,15:58:59,127,511,127,127,2048,69632,128,,,,,,,,,,13144,
2023-08-24,15:59:00,127,511,127,127,2048,69632,128,,,,,,,,,,42869,
2023-08-24,15:59:01,127,511,127,127,2048,69632,128,,,,,,,,,,24998,
2023-08-24,15:59:02,127,511,127,127,2048,69632,0,,,,,,,,,,4734,
2023-08-24,15:59:03,127,511,127,127,2048,69632,0,,,,,,,,,,64730,
2023-08-24,15:59:04,127,511,127,127,2048,69632,0,,,,,,,,,,21988,
2023-08-24,15:59:05,127,511,127,127,2048,69632,0,,,,,,,,,,47936,
2023-08-24,15:59:06,127,511,127,127,2048,69632,0,,,,,,,,,,39053,
2023-08-24,15:59:07,127,511,127,127,2048,69632,0,,,,,,,,,,30249,
2023-08-24,15:59:08,127,511,127,127,2048,69632,0,,,,,,,,,,56016,
2023-08-24,15:59:09,127,511,127,127,2048,69632,0,,,,,,,,,,13428,
2023-08-24,15:59:10,127,511,127,127,2048,69632,0,,,,,,,,,,26615,
2023-08-24,15:59:11,127,511,127,127,2048,69632,0,,,,,,,,,,35155,
2023-08-24,15:59:12,127,511,127,127,2048,69632,0,,,,,,,,,,43678,
2023-08-24,15:59:13,127,511,127,127,2048,69632,0,,,,,,,,,,17466,
2023-08-24,15:59:14,127,511,127,127,2048,69632,0,,,,,,,,,,60676,
2023-08-24,15:59:15,127,511,127,127,2048,69632,0,,,,,,,,,,928,
2023-08-24,15:59:16,127,511,127,127,2048,69632,0,,,,,,,,,,8301,
2023-08-24,15:59:17,127,511,127,127,2048,69632,0,,,,,,,,,,52937,
2023-08-24,15:59:18,127,511,127,127,2048,69632,0,,,,,,,,,,25136,
2023-08-24,15:59:19,127,511,127,127,2048,69632,0,,,,,,,,,,35988,
2023-08-24,15:59:20,127,511,127,127,2048,69632,0,,,,,,,,,,48886,
2023-08-24,15:59:21,127,511,127,127,2048,69632,0,,,,,,,,,,20562,
2023-08-24,15:59:22,127,511,127,127,2048,69632,0,,,,,,,,,,29599,
2023-08-24,15:59:23,127,511,127,127,2048,69632,0,,,,,,,,,,40251,
2023-08-24,15:59:24,127,511,127,127,2048,69632,0,,,,,,,,,,13317,
2023-08-24,15:59:25,127,511,127,127,2048,69632,0,,,,,,,,,,55969,
2023-08-24,15:59:26,127,511,127,127,2048,69632,0,,,,,,,,,,63852,
2023-08-24,15:59:27,127,511,127,127,2048,69632,0,,,,,,,,,,6088,
2023-08-24,15:59:28,127,511,127,127,2048,69632,0,,,,,,,,,,47921,
2023-08-24,15:59:29,127,511,127,127,2048,69632,0,,,,,,,,,,21909,
2023-08-24,15:59:30,127,511,127,127,2048,69632,0,,,,,,,,,,1558,
2023-08-24,15:59:31,127,511,127,127,2048,69632,0,,,,,,,,,,59570,
2023-08-24,15:59:32,127,511,127,127,2048,69632,0,,,,,,,,,,52095,
2023-08-24,15:59:33,127,511,127,127,2048,69632,0,,,,,,,,,,9691,
2023-08-24,15:59:34,127,511,127,127,2048,69632,0,,,,,,,,,,36069,
2023-08-24,15:59:35,127,511,127,127,2048,69632,0,,,,,,,,,,25153,
2023-08-24,15:59:36,127,511,127,127,2048,69632,0,,,,,,,,,,16780,
2023-08-24,15:59:37,127,511,127,127,2048,69632,0,,,,,,,,,,44840,
2023-08-24,15:59:38,127,511,127,127,2048,69632,0,,,,,,,,,,977,
2023-08-24,15:59:39,127,511,127,127,2048,69632,0,,,,,,,,,,60789,
2023-08-24,15:59:40,127,511,127,127,2048,69632,0,,,,,,,,,,7381,
2023-08-24,15:59:41,127,511,127,127,2048,69632,0,,,,,,,,,,62065,
2023-08-24,15:59:42,127,511,127,127,2048,69632,0,,,,,,,,,,53692,
2023-08-24,15:59:43,127,511,127,127,2048,69632,0,,,,,,,,,,16152,
2023-08-24,15:59:44,127,511,127,127,2048,69632,0,,,,,,,,,,38438,
2023-08-24,15:59:45,127,511,127,127,2048,69632,0,,,,,,,,,,30850,
2023-08-24,15:59:46,127,511,127,127,2048,69632,0,,,,,,,,,,23375,
2023-08-24,15:59:47,127,511,127,127,2048,69632,0,,,,,,,,,,46571,
2023-08-24,15:59:48,127,511,127,127,2048,69632,0,,,,,,,,,,6418,
2023-08-24,15:59:49,127,511,127,127,2048,69632,0,,,,,,,,,,63414,
2023-08-24,15:59:50,127,511,127,127,2048,69632,0,,,,,,,,,,42037,
2023-08-24,15:59:51,127,511,127,127,2048,69632,0,,,,,,,,,,19089,
2023-08-24,15:59:52,127,511,127,127,2048,69632,0,,,,,,,,,,26972,
2023-08-24,15:59:53,127,511,127,127,2048,69632,0,,,,,,,,,,34808,
2023-08-24,15:59:54,127,511,127,127,2048,69632,0,,,,,,,,,,11974,
2023-08-24,15:59:55,127,511,127,127,2048,69632,0,,,,,,,,,,49250,
2023-08-24,15:59:56,127,511,127,127,2048,69632,0,,,,,,,,,,58287,
2023-08-24,15:59:57,127,511,127,127,2048,69632,0,,,,,,,,,,3339,
2023-08-24,15:59:58,127,511,127,127,2048,69632,0,,,,,,,,,,41458,
2023-08-24,15:59:59,127,511,127,127,2048,69632,0,,,,,,,,,,20310,
2023-08-24,16:00:00,127,511,127,127,2048,69632,0,,,,,,,,,,28921,
2023-08-24,16:00:01,127,511,127,127,2048,69632,0,,,,,,,,,,40541,
2023-08-24,16:00:02,127,511,127,127,2048,69632,0,,,,,,,,,,48528,
2023-08-24,16:00:03,127,511,127,127,2048,69632,0,,,,,,,,,,21300,
2023-08-24,16:00:04,127,511,127,127,2048,69632,0,,,,,,,,,,64010,
2023-08-24,16:00:05,127,511,127,127,2048,69632,0,,,,,,,,,,5294,
2023-08-24,16:00:06,127,511,127,127,2048,69632,0,,,,,,,,,,14179,
2023-08-24,16:00:07,127,511,127,127,2048,69632,0,,,,,,,,,,55751,
2023-08-24,16:00:08,127,511,127,127,2048,69632,0,,,,,,,,,,30014,
2023-08-24,16:00:09,127,511,127,127,2048,69632,0,,,,,,,,,,39834,
2023-08-24,16:00:10,127,511,127,127,2048,69632,0,,,,,,,,,,51225,
2023-08-24,16:00:11,127,511,127,127,2048,69632,0,,,,,,,,,,9917,
2023-08-24,16:00:12,127,511,127,127,2048,69632,0,,,,,,,,,,1392,
2023-08-24,16:00:13,127,511,127,127,2048,69632,0,,,,,,,,,,60372,
2023-08-24,16:00:14,127,511,127,127,2048,69632,0,,,,,,,,,,17130,
2023-08-24,16:00:15,127,511,127,127,2048,69632,0,,,,,,,,,,44110,
2023-08-24,16:00:16,127,511,127,127,2048,69632,0,,,,,,,,,,36739,
2023-08-24,16:00:17,127,511,127,127,2048,69632,0,,,,,,,,,,24871,
2023-08-24,16:00:18,127,511,127,127,2048,69632,0,,,,,,,,,,52702,
2023-08-24,16:00:19,127,511,127,127,2048,69632,0,,,,,,,,,,9082,
2023-08-24,16:00:20,127,511,127,127,2048,69632,0,,,,,,,,,,4376,
2023-08-24,16:00:21,127,511,127,127,2048,69632,0,,,,,,,,,,65468,
2023-08-24,16:00:22,127,511,127,127,2048,69632,0,,,,,,,,,,56433,
2023-08-24,16:00:23,127,511,127,127,2048,69632,0,,,,,,,,,,13013,
2023-08-24,16:00:24,127,511,127,127,2048,69632,0,,,,,,,,,,39915,
2023-08-24,16:00:25,127,511,127,127,2048,69632,0,,,,,,,,,,30031,
2023-08-24,16:00:26,127,511,127,127,2048,69632,0,,,,,,,,,,22146,
2023-08-24,16:00:27,127,511,127,127,2048,69632,0,,,,,,,,,,47142,
2023-08-24,16:00:28,127,511,127,127,2048,69632,0,,,,,,,,,,5343,
2023-08-24,16:00:29,127,511,127,127,2048,69632,0,,,,,,,,,,64123,
2023-08-24,16:00:30,127,511,127,127,2048,69632,0,,,,,,,,,,43512,
2023-08-24,16:00:31,127,511,127,127,2048,69632,0,,,,,,,,,,18268,
2023-08-24,16:00:32,127,511,127,127,2048,69632,0,,,,,,,,,,25745,
2023-08-24,16:00:33,127,511,127,127,2048,69632,0,,,,,,,,,,35381,
2023-08-24,16:00:34,127,511,127,127,2048,69632,0,,,,,,,,,,8971,
2023-08-24,16:00:35,127,511,127,127,2048,69632,0,,,,,,,,,,52655,
2023-08-24,16:00:36,127,511,127,127,2048,69632,0,,,,,,,,,,61026,
2023-08-24,16:00:37,127,511,127,127,2048,69632,0,,,,,,,,,,198,
2023-08-24,16:00:38,127,511,127,127,2048,69632,0,,,,,,,,,,44095,
2023-08-24,16:00:39,127,511,127,127,2048,69632,0,,,,,,,,,,17051,
2023-08-24,16:00:40,127,511,127,127,2048,69632,0,,,,,,,,,,45883,
2023-08-24,16:00:41,127,511,127,127,2048,69632,0,,,,,,,,,,23967,
2023-08-24,16:00:42,127,511,127,127,2048,69632,0,,,,,,,,,,32338,
2023-08-24,16:00:43,127,511,127,127,2048,69632,0,,,,,,,,,,37110,
2023-08-24,16:00:44,127,511,127,127,2048,69632,0,,,,,,,,,,14792,
2023-08-24,16:00:45,127,511,127,127,2048,69632,0,,,,,,,,,,55148,
2023-08-24,16:00:46,127,511,127,127,2048,69632,0,,,,,,,,,,62625,
2023-08-24,16:00:47,127,511,127,127,2048,69632,0,,,,,,,,,,6661,
2023-08-24,16:00:48,127,511,127,127,2048,69632,0,,,,,,,,,,46844,
2023-08-24,16:00:49,127,511,127,127,2048,69632,0,,,,,,,,,,22616,
2023-08-24,16:00:50,127,511,127,127,2048,69632,0,,,,,,,,,,3035,
2023-08-24,16:00:51,127,511,127,127,2048,69632,0,,,,,,,,,,58751,
2023-08-24,16:00:52,127,511,127,127,2048,69632,0,,,,,,,,,,50866,
2023-08-24,16:00:53,127,511,127,127,2048,69632,0,,,,,,,,,,10262,
2023-08-24,16:00:54,127,511,127,127,2048,69632,0,,,,,,,,,,33064,
2023-08-24,16:00:55,127,511,127,127,2048,69632,0,,,,,,,,,,28556,
2023-08-24,16:00:56,127,511,127,127,2048,69632,0,,,,,,,,,,19521,
2023-08-24,16:00:57,127,511,127,127,2048,69632,0,,,,,,,,,,41701,
2023-08-24,16:00:58,127,511,127,127,2048,69632,0,,,,,,,,,,3612,
2023-08-24,16:00:59,127,511,127,127,2048,69632,0,,,,,,,,,,57528,
2023-08-24,16:01:00,127,511,127,127,2048,69632,0,,,,,,,,,,6771,
2023-08-24,16:01:01,127,511,127,127,2048,69632,0,,,,,,,,,,62679,
2023-08-24,16:01:02,127,511,127,127,2048,69632,0,,,,,,,,,,55066,
2023-08-24,16:01:03,127,511,127,127,2048,69632,0,,,,,,,,,,14782,
2023-08-24,16:01:04,127,511,127,127,2048,69632,0,,,,,,,,,,36992,
2023-08-24,16:01:05,127,511,127,127,2048,69632,0,,,,,,,,,,32292,
2023-08-24,16:01:06,127,511,127,127,2048,69632,0,,,,,,,,,,24041,
2023-08-24,16:01:07,127,511,127,127,2048,69632,0,,,,,,,,,,45901,
2023-08-24,16:01:08,127,511,127,127,2048,69632,0,,,,,,,,,,8116,
2023-08-24,16:01:09,127,511,127,127,2048,69632,0,,,,,,,,,,61712,
2023-08-24,16:01:10,127,511,127,127,2048,69632,0,,,,,,,,,,41619,
2023-08-24,16:01:11,127,511,127,127,2048,69632,0,,,,,,,,,,19511,
2023-08-24,16:01:12,127,511,127,127,2048,69632,0,,,,,,,,,,28666,
2023-08-24,16:01:13,127,511,127,127,2048,69632,0,,,,,,,,,,33118,
2023-08-24,16:01:14,127,511,127,127,2048,69632,0,,,,,,,,,,10336,
2023-08-24,16:01:15,127,511,127,127,2048,69632,0,,,,,,,,,,50884,
2023-08-24,16:01:16,127,511,127,127,2048,69632,0,,,,,,,,,,58633,
2023-08-24,16:01:17,127,511,127,127,2048,69632,0,,,,,,,,,,2989,
2023-08-24,16:01:18,127,511,127,127,2048,69632,0,,,,,,,,,,42836,
2023-08-24,16:01:19,127,511,127,127,2048,69632,0,,,,,,,,,,18928,
2023-08-24,16:01:20,127,511,127,127,2048,69632,0,,,,,,,,,,31634,
2023-08-24,16:01:21,127,511,127,127,2048,69632,0,,,,,,,,,,38198,
2023-08-24,16:01:22,127,511,127,127,2048,69632,0,,,,,,,,,,46843,
2023-08-24,16:01:23,127,511,127,127,2048,69632,0,,,,,,,,,,22623,
2023-08-24,16:01:24,127,511,127,127,2048,69632,0,,,,,,,,,,61793,
2023-08-24,16:01:25,127,511,127,127,2048,69632,0,,,,,,,,,,8133,
2023-08-24,16:01:26,127,511,127,127,2048,69632,0,,,,,,,,,,15368,
2023-08-24,16:01:27,127,511,127,127,2048,69632,0,,,,,,,,,,53932,
2023-08-24,16:01:28,127,511,127,127,2048,69632,0,,,,,,,,,,32341,
2023-08-24,16:01:29,127,511,127,127,2048,69632,0,,,,,,,,,,37105,
2023-08-24,16:01:30,127,511,127,127,2048,69632,0,,,,,,,,,,50034,
2023-08-24,16:01:31,127,511,127,127,2048,69632,0,,,,,,,,,,11734,
2023-08-24,16:01:32,127,511,127,127,2048,69632,0,,,,,,,,,,3611,
2023-08-24,16:01:33,127,511,127,127,2048,69632,0,,,,,,,,,,57535,
2023-08-24,16:01:34,127,511,127,127,2048,69632,0,,,,,,,,,,18817,
2023-08-24,16:01:35,127,511,127,127,2048,69632,0,,,,,,,,,,42789,
2023-08-24,16:01:36,127,511,127,127,2048,69632,0,,,,,,,,,,34024,
2023-08-24,16:01:37,127,511,127,127,2048,69632,0,,,,,,,,,,27212,
2023-08-24,16:01:38,127,511,127,127,2048,69632,0,,,,,,,,,,50869,
2023-08-24,16:01:39,127,511,127,127,2048,69632,0,,,,,,,,,,10257,
2023-08-24,16:01:40,127,511,127,127,2048,69632,0,,,,,,,,,,55729,
2023-08-24,16:01:41,127,511,127,127,2048,69632,0,,,,,,,,,,14101,
2023-08-24,16:01:42,127,511,127,127,2048,69632,0,,,,,,,,,,5336,
2023-08-24,16:01:43,127,511,127,127,2048,69632,0,,,,,,,,,,64124,
2023-08-24,16:01:44,127,511,127,127,2048,69632,0,,,,,,,,,,21314,
2023-08-24,16:01:45,127,511,127,127,2048,69632,0,,,,,,,,,,48614,
2023-08-24,16:01:46,127,511,127,127,2048,69632,0,,,,,,,,,,40491,
2023-08-24,16:01:47,127,511,127,127,2048,69632,0,,,,,,,,,,28815,
2023-08-24,16:01:48,127,511,127,127,2048,69632,0,,,,,,,,,,56438,
2023-08-24,16:01:49,127,511,127,127,2048,69632,0,,,,,,,,,,13010,
2023-08-24,16:01:50,127,511,127,127,2048,69632,0,,,,,,,,,,24913,
2023-08-24,16:01:51,127,511,127,127,2048,69632,0,,,,,,,,,,36853,
2023-08-24,16:01:52,127,511,127,127,2048,69632,0,,,,,,,,,,44088,
2023-08-24,16:01:53,127,511,127,127,2048,69632,0,,,,,,,,,,17052,
2023-08-24,16:01:54,127,511,127,127,2048,69632,0,,,,,,,,,,60322,
2023-08-24,16:01:55,127,511,127,127,2048,69632,0,,,,,,,,,,1286,
2023-08-24,16:01:56,127,511,127,127,2048,69632,0,,,,,,,,,,9931,
2023-08-24,16:01:57,127,511,127,127,2048,69632,0,,,,,,,,,,51311,
