Date,Time,SpO2,PR,EtCO2(mmHg),RR,PulseOx_Status,Capno_Status,Sys_Status,LAL_SpO2,UAL_SpO2,LAL_PR,UAL_PR,LAL_EtCO2(mmHg),UAL_EtCO2(mmHg),LAL_RR,UAL_RR,Alarm_Volume,CRC,
2023-08-24,16:07:08,127,511,38,6,2048,0,128,,,,,,,,,,27787,
2023-08-24,16:07:09,127,511,38,6,2048,0,128,,,,,,,,,,3006,
2023-08-24,16:07:10,127,511,38,6,2048,0,128,,,,,,,,,,19457,
2023-08-24,16:07:11,127,511,38,6,2048,0,128,,,,,,,,,,11060,
2023-08-24,16:07:12,127,511,38,6,2048,0,128,,,,,,,,,,33387,
2023-08-24,16:07:13,127,511,38,6,2048,0,128,,,,,,,,,,58718,
2023-08-24,16:07:14,127,511,38,6,2048,0,128,,,,,,,,,,49396,
2023-08-24,16:07:15,127,511,38,6,2048,0,128,,,,,,,,,,42945,
2023-08-24,16:07:16,127,511,38,6,2048,0,128,,,,,,,,,,3742,
2023-08-24,16:07:17,127,511,38,6,2048,0,128,,,,,,,,,,27051,
2023-08-24,16:07:18,127,511,38,6,2048,0,128,,,,,,,,,,17866,
2023-08-24,16:07:19,127,511,38,6,2048,0,128,,,,,,,,,,8959,
2023-08-24,16:07:20,127,511,127,127,2048,512,128,,,,,,,,,,47337,
2023-08-24,16:07:21,127,511,127,127,2048,512,128,,,,,,,,,,22093,
2023-08-24,16:07:22,127,511,127,127,2048,512,128,,,,,,,,,,30080,
2023-08-24,16:07:23,127,511,127,127,2048,512,128,,,,,,,,,,39716,
2023-08-24,16:07:24,127,511,127,127,2048,512,128,,,,,,,,,,12826,
2023-08-24,16:07:25,127,511,127,127,2048,512,128,,,,,,,,,,56510,
2023-08-24,16:07:26,127,511,127,127,2048,512,128,,,,,,,,,,65395,
2023-08-24,16:07:27,127,511,127,127,2048,512,128,,,,,,,,,,4567,
2023-08-24,16:07:28,127,511,127,127,2048,512,128,,,,,,,,,,48430,
2023-08-24,16:07:29,127,511,127,127,2048,512,128,,,,,,,,,,21386,
2023-08-24,16:07:30,127,511,127,127,2048,512,128,,,,,,,,,,9,
2023-08-24,16:07:31,127,511,127,127,2048,512,128,,,,,,,,,,61101,
2023-08-24,16:07:32,127,511,127,127,2048,512,128,,,,,,,,,,52576,
2023-08-24,16:07:33,127,511,127,127,2048,512,128,,,,,,,,,,9156,
2023-08-24,16:07:34,127,511,127,127,2048,512,128,,,,,,,,,,35578,
2023-08-24,16:07:35,127,511,127,127,2048,512,128,,,,,,,,,,25694,
2023-08-24,16:07:36,127,511,127,127,2048,512,128,,,,,,,,,,18323,
2023-08-24,16:07:37,127,511,127,127,2048,512,128,,,,,,,,,,43319,
2023-08-24,16:07:38,127,511,127,127,2048,512,128,,,,,,,,,,1486,
2023-08-24,16:07:39,127,511,127,127,2048,512,128,,,,,,,,,,60266,
2023-08-24,16:07:40,127,511,127,127,2048,512,128,,,,,,,,,,6858,
2023-08-24,16:07:41,127,511,127,127,2048,512,128,,,,,,,,,,62574,
2023-08-24,16:07:42,127,511,127,127,2048,512,128,,,,,,,,,,55203,
2023-08-24,16:07:43,127,511,127,127,2048,512,128,,,,,,,,,,14599,
2023-08-24,16:07:44,127,511,127,127,2048,512,128,,,,,,,,,,36921,
2023-08-24,16:07:45,127,511,127,127,2048,512,128,,,,,,,,,,32413,
2023-08-24,16:07:46,127,511,127,127,2048,512,128,,,,,,,,,,23888,
2023-08-24,16:07:47,127,511,127,127,2048,512,128,,,,,,,,,,46068,
2023-08-24,16:07:48,127,511,127,127,2048,512,128,,,,,,,,,,7949,
2023-08-24,16:07:49,127,511,127,127,2048,512,128,,,,,,,,,,61865,
2023-08-24,16:07:50,127,511,127,127,2048,512,128,,,,,,,,,,41514,
2023-08-24,16:07:51,127,511,127,127,2048,512,128,,,,,,,,,,19598,
2023-08-24,16:07:52,127,511,127,127,2048,512,128,,,,,,,,,,28483,
2023-08-24,16:07:53,127,511,127,127,2048,512,128,,,,,,,,,,33255,
2023-08-24,16:07:54,127,511,127,127,2048,512,128,,,,,,,,,,10457,
2023-08-24,16:07:55,127,511,127,127,2048,512,128,,,,,,,,,,50813,
2023-08-24,16:07:56,127,511,127,127,2048,512,128,,,,,,,,,,58800,
2023-08-24,16:07:57,127,511,127,127,2048,512,128,,,,,,,,,,2836,
2023-08-24,16:07:58,127,511,127,127,2048,512,128,,,,,,,,,,42989,
2023-08-24,16:07:59,127,511,127,127,2048,512,128,,,,,,,,,,18761,
2023-08-24,16:08:00,127,511,127,127,2048,512,128,,,,,,,,,,47276,
2023-08-24,16:08:01,127,511,127,127,2048,512,128,,,,,,,,,,22024,
2023-08-24,16:08:02,127,511,127,127,2048,512,128,,,,,,,,,,30149,
2023-08-24,16:08:03,127,511,127,127,2048,512,0,,,,,,,,,,31615,
2023-08-24,16:08:04,127,511,127,127,2048,512,0,,,,,,,,,,58620,
2023-08-24,16:08:05,127,511,127,127,2048,512,0,,,,,,,,,,103,
2023-08-24,16:08:06,127,511,127,127,2048,512,0,,,,,,,,,,15851,
2023-08-24,16:08:07,127,511,28,127,2048,0,0,,,,,,,,,,6928,
2023-08-24,16:08:08,127,511,28,127,2048,0,0,,,,,,,,,,14193,
2023-08-24,16:08:09,127,511,28,127,2048,0,0,,,,,,,,,,20548,
2023-08-24,16:08:10,127,511,28,127,2048,0,0,,,,,,,,,,6139,
2023-08-24,16:08:11,127,511,28,127,2048,0,0,,,,,,,,,,28878,
2023-08-24,16:08:12,127,511,28,127,2048,0,0,,,,,,,,,,55697,
2023-08-24,16:08:13,127,511,28,127,2048,0,0,,,,,,,,,,48804,
2023-08-24,16:08:14,127,511,28,127,2048,0,0,,,,,,,,,,39694,
2023-08-24,16:08:15,127,511,28,127,2048,0,0,,,,,,,,,,64571,
2023-08-24,16:08:16,127,511,28,127,2048,0,0,,,,,,,,,,21860,
2023-08-24,16:08:17,127,511,28,127,2048,0,0,,,,,,,,,,12881,
2023-08-24,16:08:18,127,511,28,127,2048,0,0,,,,,,,,,,7728,
2023-08-24,16:08:19,127,511,19,5,2048,16,0,,,,,,,,,,16363,
2023-08-24,16:08:20,127,511,19,5,2048,16,0,,,,,,,,,,43837,
2023-08-24,16:08:21,127,511,19,5,2048,16,0,,,,,,,,,,14104,
2023-08-24,16:08:22,127,511,19,5,2048,16,0,,,,,,,,,,33622,
2023-08-24,16:08:23,127,511,19,5,2048,16,0,,,,,,,,,,8051,
2023-08-24,16:08:24,127,511,19,5,2048,16,0,,,,,,,,,,64491,
2023-08-24,16:08:25,127,511,38,10,2048,0,0,,,,,,,,,,40106,
2023-08-24,16:08:26,127,511,38,10,2048,0,0,,,,,,,,,,10468,
2023-08-24,16:08:27,127,511,38,10,2048,0,0,,,,,,,,,,46273,
2023-08-24,16:08:28,127,511,38,10,2048,0,0,,,,,,,,,,61941,
2023-08-24,16:08:29,127,511,38,13,2048,0,0,,,,,,,,,,13061,
2023-08-24,16:08:30,127,511,38,13,2048,0,0,,,,,,,,,,27065,
2023-08-24,16:08:31,127,511,34,19,2048,0,0,,,,,,,,,,49013,
2023-08-24,16:08:32,127,511,34,19,2048,0,0,,,,,,,,,,2875,
2023-08-24,16:08:33,127,511,32,22,2048,0,0,,,,,,,,,,21586,
2023-08-24,16:08:34,127,511,32,22,2048,0,0,,,,,,,,,,45258,
2023-08-24,16:08:35,127,511,32,22,2048,0,0,,,,,,,,,,11503,
2023-08-24,16:08:36,127,511,30,30,2048,32,0,,,,,,,,,,26290,
2023-08-24,16:08:37,127,511,30,30,2048,32,0,,,,,,,,,,391,
2023-08-24,16:08:38,127,511,30,30,2048,32,0,,,,,,,,,,11750,
2023-08-24,16:08:39,127,511,28,19,2048,0,0,,,,,,,,,,46572,
2023-08-24,16:08:40,127,511,28,19,2048,0,0,,,,,,,,,,44495,
2023-08-24,16:08:41,127,511,28,19,2048,0,128,,,,,,,,,,43642,
2023-08-24,16:08:42,127,511,28,21,2048,0,128,,,,,,,,,,8199,
2023-08-24,16:08:43,127,511,28,21,2048,0,128,,,,,,,,,,2374,
2023-08-24,16:08:44,127,511,31,23,2048,0,128,,,,,,,,,,59398,
2023-08-24,16:08:45,127,511,31,23,2048,0,128,,,,,,,,,,49479,
2023-08-24,16:08:46,127,511,35,26,2048,0,128,,,,,,,,,,30444,
2023-08-24,16:08:47,127,511,35,26,2048,0,128,,,,,,,,,,24493,
2023-08-24,16:08:48,127,511,35,26,2048,0,128,,,,,,,,,,56131,
2023-08-24,16:08:49,127,511,35,23,2048,0,128,,,,,,,,,,14491,
2023-08-24,16:08:50,127,511,35,23,2048,0,128,,,,,,,,,,49080,
2023-08-24,16:08:51,127,511,35,23,2048,0,128,,,,,,,,,,38649,
2023-08-24,16:08:52,127,511,36,22,2048,0,128,,,,,,,,,,20030,
2023-08-24,16:08:53,127,511,36,22,2048,0,128,,,,,,,,,,26495,
2023-08-24,16:08:54,127,511,36,22,2048,0,128,,,,,,,,,,47544,
2023-08-24,16:08:55,127,511,37,20,2048,0,128,,,,,,,,,,3837,
2023-08-24,16:08:56,127,511,37,20,2048,0,128,,,,,,,,,,30014,
2023-08-24,16:08:57,127,511,37,20,2048,0,128,,,,,,,,,,23679,
2023-08-24,16:08:58,127,511,36,19,2048,0,128,,,,,,,,,,323,
2023-08-24,16:08:59,127,511,36,19,2048,0,128,,,,,,,,,,10242,
2023-08-24,16:09:00,127,511,36,19,2048,0,128,,,,,,,,,,26820,
2023-08-24,16:09:01,127,511,36,20,2048,0,128,,,,,,,,,,56803,
2023-08-24,16:09:02,127,511,36,20,2048,0,128,,,,,,,,,,42528,
2023-08-24,16:09:03,127,511,36,20,2048,0,128,,,,,,,,,,36705,
2023-08-24,16:09:04,127,511,35,22,2048,0,128,,,,,,,,,,17610,
2023-08-24,16:09:05,127,511,35,22,2048,0,128,,,,,,,,,,28043,
2023-08-24,16:09:06,127,511,34,22,2048,0,128,,,,,,,,,,21500,
2023-08-24,16:09:07,127,511,34,22,2048,0,128,,,,,,,,,,31421,
2023-08-24,16:09:08,127,511,32,26,2048,0,128,,,,,,,,,,54411,
2023-08-24,16:09:09,127,511,32,26,2048,0,128,,,,,,,,,,64970,
2023-08-24,16:09:10,127,511,32,26,2048,0,128,,,,,,,,,,31465,
2023-08-24,16:09:11,127,511,32,25,2048,0,128,,,,,,,,,,58816,
2023-08-24,16:09:12,127,511,32,25,2048,0,128,,,,,,,,,,40451,
2023-08-24,16:09:13,127,511,31,26,2048,0,128,,,,,,,,,,53238,
2023-08-24,16:09:14,127,511,31,26,2048,0,128,,,,,,,,,,4401,
2023-08-24,16:09:15,127,511,31,26,2048,0,128,,,,,,,,,,14448,
2023-08-24,16:09:16,127,511,37,22,2048,0,128,,,,,,,,,,26987,
2023-08-24,16:09:17,127,511,37,22,2048,0,128,,,,,,,,,,16426,
2023-08-24,16:09:18,127,511,37,22,2048,0,128,,,,,,,,,,50372,
2023-08-24,16:09:19,127,511,38,21,2048,0,128,,,,,,,,,,40482,
2023-08-24,16:09:20,127,511,38,21,2048,0,128,,,,,,,,,,57782,
2023-08-24,16:09:21,127,511,36,24,2048,0,128,,,,,,,,,,33301,
2023-08-24,16:09:22,127,511,36,24,2048,0,128,,,,,,,,,,63958,
2023-08-24,16:09:23,127,511,36,24,2048,0,128,,,,,,,,,,53399,
2023-08-24,16:09:24,127,511,36,26,2048,0,128,,,,,,,,,,54752,
2023-08-24,16:09:25,127,511,36,26,2048,0,128,,,,,,,,,,64673,
2023-08-24,16:09:26,127,511,35,24,2048,0,128,,,,,,,,,,37390,
2023-08-24,16:09:27,127,511,35,24,2048,0,128,,,,,,,,,,47951,
2023-08-24,16:09:28,127,511,35,24,2048,0,128,,,,,,,,,,16289,
2023-08-24,16:09:29,127,511,34,24,2048,0,128,,,,,,,,,,21332,
2023-08-24,16:09:30,127,511,34,24,2048,0,128,,,,,,,,,,54391,
2023-08-24,16:09:31,127,511,34,25,2048,0,128,,,,,,,,,,37102,
2023-08-24,16:09:32,127,511,34,25,2048,0,128,,,,,,,,,,60205,
2023-08-24,16:09:33,127,511,33,26,2048,0,128,,,,,,,,,,48169,
2023-08-24,16:09:34,127,511,33,26,2048,0,128,,,,,,,,,,25326,
2023-08-24,16:09:35,127,511,33,26,2048,0,128,,,,,,,,,,19375,
2023-08-24,16:09:36,127,511,35,22,2048,0,128,,,,,,,,,,6836,
2023-08-24,16:09:37,127,511,35,22,2048,0,128,,,,,,,,,,13301,
2023-08-24,16:09:38,127,511,35,22,2048,0,128,,,,,,,,,,46875,
2023-08-24,16:09:39,127,511,35,21,2048,0,128,,,,,,,,,,10290,
2023-08-24,16:09:40,127,511,35,21,2048,0,128,,,,,,,,,,46825,
2023-08-24,16:09:41,127,511,35,21,2048,0,128,,,,,,,,,,40872,
2023-08-24,16:09:42,127,511,34,23,2048,0,128,,,,,,,,,,31343,
2023-08-24,16:09:43,127,511,34,23,2048,0,128,,,,,,,,,,21294,
2023-08-24,16:09:44,127,511,34,23,2048,0,128,,,,,,,,,,36329,
2023-08-24,16:09:45,127,511,35,22,2048,0,128,,,,,,,,,,36036,
2023-08-24,16:09:46,127,511,35,22,2048,0,128,,,,,,,,,,63239,
2023-08-24,16:09:47,127,511,36,22,2048,0,128,,,,,,,,,,4250,
2023-08-24,16:09:48,127,511,36,22,2048,0,128,,,,,,,,,,38004,
2023-08-24,16:09:49,127,511,36,22,2048,0,128,,,,,,,,,,48437,
2023-08-24,16:09:50,127,511,34,23,2048,0,128,,,,,,,,,,56486,
2023-08-24,16:09:51,127,511,34,23,2048,0,128,,,,,,,,,,62951,
2023-08-24,16:09:52,127,511,34,23,2048,0,128,,,,,,,,,,36388,
2023-08-24,16:09:53,127,511,34,23,2048,0,128,,,,,,,,,,42853,
2023-08-24,16:09:54,127,511,34,23,2048,0,128,,,,,,,,,,31138,
2023-08-24,16:09:55,127,511,34,24,2048,0,128,,,,,,,,,,16842,
2023-08-24,16:09:56,127,511,34,24,2048,0,128,,,,,,,,,,14857,
2023-08-24,16:09:57,127,511,34,24,2048,0,128,,,,,,,,,,4936,
2023-08-24,16:09:58,127,511,35,24,2048,0,128,,,,,,,,,,53778,
2023-08-24,16:09:59,127,511,35,24,2048,0,128,,,,,,,,,,64339,
2023-08-24,16:10:00,127,511,35,24,2048,0,128,,,,,,,,,,28736,
2023-08-24,16:10:01,127,511,36,20,2048,0,128,,,,,,,,,,12444,
2023-08-24,16:10:02,127,511,36,20,2048,0,128,,,,,,,,,,19295,
2023-08-24,16:10:03,127,511,35,21,2048,0,128,,,,,,,,,,49434,
2023-08-24,16:10:04,127,511,35,21,2048,0,128,,,,,,,,,,8157,
2023-08-24,16:10:05,127,511,35,21,2048,0,128,,,,,,,,,,13980,
2023-08-24,16:10:06,127,511,36,21,2048,0,128,,,,,,,,,,33667,
2023-08-24,16:10:07,127,511,36,21,2048,0,128,,,,,,,,,,43714,
2023-08-24,16:10:08,127,511,36,21,2048,0,128,,,,,,,,,,11820,
2023-08-24,16:10:09,127,511,35,22,2048,0,128,,,,,,,,,,32729,
2023-08-24,16:10:10,127,511,35,22,2048,0,128,,,,,,,,,,63738,
2023-08-24,16:10:11,127,511,34,24,2048,0,128,,,,,,,,,,59646,
2023-08-24,16:10:12,127,511,34,24,2048,0,128,,,,,,,,,,37693,
2023-08-24,16:10:13,127,511,32,26,2048,0,128,,,,,,,,,,60501,
2023-08-24,16:10:14,127,511,32,26,2048,0,128,,,,,,,,,,12946,
2023-08-24,16:10:15,127,511,32,26,2048,0,128,,,,,,,,,,7123,
2023-08-24,16:10:16,127,511,32,26,2048,0,128,,,,,,,,,,24592,
2023-08-24,16:10:17,127,511,32,26,2048,0,128,,,,,,,,,,18769,
2023-08-24,16:10:18,127,511,32,26,2048,0,128,,,,,,,,,,52671,
2023-08-24,16:10:19,127,511,32,26,2048,0,128,,,,,,,,,,58622,
2023-08-24,16:10:20,127,511,32,26,2048,0,128,,,,,,,,,,39786,
2023-08-24,16:10:21,127,511,32,26,2048,0,128,,,,,,,,,,45611,
2023-08-24,16:10:22,127,511,32,26,2048,0,128,,,,,,,,,,51688,
2023-08-24,16:10:23,127,511,33,26,2048,0,128,,,,,,,,,,42269,
2023-08-24,16:10:24,127,511,33,26,2048,0,128,,,,,,,,,,31706,
2023-08-24,16:10:25,127,511,33,26,2048,0,128,,,,,,,,,,21147,
2023-08-24,16:10:26,127,511,33,26,2048,0,128,,,,,,,,,,10584,
2023-08-24,16:10:27,127,511,33,26,2048,0,128,,,,,,,,,,25,
2023-08-24,16:10:28,127,511,34,25,2048,0,128,,,,,,,,,,64178,
2023-08-24,16:10:29,127,511,34,25,2048,0,128,,,,,,,,,,54259,
2023-08-24,16:10:30,127,511,33,23,2048,0,128,,,,,,,,,,57356,
2023-08-24,16:10:31,127,511,33,23,2048,0,128,,,,,,,,,,51533,
2023-08-24,16:10:32,127,511,33,25,2048,0,128,,,,,,,,,,52863,
2023-08-24,16:10:33,127,511,33,25,2048,0,128,,,,,,,,,,59198,
2023-08-24,16:10:34,127,511,33,25,2048,0,128,,,,,,,,,,14841,
2023-08-24,16:10:35,127,511,33,26,2048,0,128,,,,,,,,,,42704,
2023-08-24,16:10:36,127,511,33,26,2048,0,128,,,,,,,,,,56595,
2023-08-24,16:10:37,127,511,33,26,2048,0,128,,,,,,,,,,62546,
2023-08-24,16:10:38,127,511,34,23,2048,0,128,,,,,,,,,,29192,
2023-08-24,16:10:39,127,511,34,23,2048,0,128,,,,,,,,,,23369,
2023-08-24,16:10:40,127,511,33,23,2048,0,128,,,,,,,,,,3519,
2023-08-24,16:10:41,127,511,33,23,2048,0,0,,,,,,,,,,16143,
2023-08-24,16:10:42,127,511,32,24,2048,0,0,,,,,,,,,,26195,
2023-08-24,16:10:43,127,511,32,24,2048,0,0,,,,,,,,,,64118,
2023-08-24,16:10:44,127,511,32,24,2048,0,0,,,,,,,,,,7918,
2023-08-24,16:10:45,127,511,32,25,2048,0,0,,,,,,,,,,46968,
2023-08-24,16:10:46,127,511,32,25,2048,0,0,,,,,,,,,,822,
2023-08-24,16:10:47,127,511,31,26,2048,0,0,,,,,,,,,,28379,
2023-08-24,16:10:48,127,511,31,26,2048,0,0,,,,,,,,,,11247,
2023-08-24,16:10:49,127,511,31,27,2048,0,0,,,,,,,,,,33401,
2023-08-24,16:10:50,127,511,31,27,2048,0,0,,,,,,,,,,55493,
2023-08-24,16:10:51,127,511,31,27,2048,0,0,,,,,,,,,,17632,
2023-08-24,16:10:52,127,511,31,27,2048,0,0,,,,,,,,,,61614,
2023-08-24,16:10:53,127,511,31,27,2048,0,0,,,,,,,,,,27787,
2023-08-24,16:10:54,127,511,33,26,2048,0,0,,,,,,,,,,30646,
2023-08-24,16:10:55,127,511,33,26,2048,0,0,,,,,,,,,,60307,
2023-08-24,16:10:56,127,511,34,24,2048,0,0,,,,,,,,,,8107,
2023-08-24,16:10:57,127,511,34,24,2048,0,0,,,,,,,,,,33678,
2023-08-24,16:10:58,127,511,34,24,2048,0,0,,,,,,,,,,50874,
2023-08-24,16:10:59,127,511,32,24,2048,0,0,,,,,,,,,,5252,
2023-08-24,16:11:00,127,511,32,24,2048,0,0,,,,,,,,,,13958,
2023-08-24,16:11:01,127,511,32,24,2048,0,0,,,,,,,,,,43683,
2023-08-24,16:11:02,127,511,29,23,2048,0,0,,,,,,,,,,5841,
2023-08-24,16:11:03,127,511,29,23,2048,0,0,,,,,,,,,,35572,
2023-08-24,16:11:04,127,511,32,23,2048,0,0,,,,,,,,,,61001,
2023-08-24,16:11:05,127,511,32,23,2048,0,0,,,,,,,,,,29292,
2023-08-24,16:11:06,127,511,32,23,2048,0,0,,,,,,,,,,50722,
2023-08-24,16:11:07,127,511,35,24,2048,0,0,,,,,,,,,,63758,
2023-08-24,16:11:08,127,511,35,24,2048,0,0,,,,,,,,,,48186,
2023-08-24,16:11:09,127,511,33,24,2048,0,0,,,,,,,,,,28164,
2023-08-24,16:11:10,127,511,33,24,2048,0,0,,,,,,,,,,13496,
2023-08-24,16:11:11,127,511,34,25,2048,0,0,,,,,,,,,,46654,
2023-08-24,16:11:12,127,511,34,25,2048,0,0,,,,,,,,,,624,
2023-08-24,16:11:13,127,511,34,25,2048,0,0,,,,,,,,,,40533,
2023-08-24,16:11:14,127,511,34,26,2048,0,0,,,,,,,,,,9240,
2023-08-24,16:11:15,127,511,34,26,2048,0,0,,,,,,,,,,47165,
2023-08-24,16:11:16,127,511,34,24,2048,0,0,,,,,,,,,,26389,
2023-08-24,16:11:17,127,511,34,24,2048,0,0,,,,,,,,,,64304,
2023-08-24,16:11:18,127,511,34,24,2048,0,0,,,,,,,,,,48644,
2023-08-24,16:11:19,127,511,33,26,2048,0,0,,,,,,,,,,25175,
2023-08-24,16:11:20,127,511,33,26,2048,0,0,,,,,,,,,,63105,
2023-08-24,16:11:21,127,511,33,26,2048,0,0,,,,,,,,,,27300,
2023-08-24,16:11:22,127,511,33,26,2048,0,0,,,,,,,,,,57066,
2023-08-24,16:11:23,127,511,33,26,2048,0,0,,,,,,,,,,17103,
2023-08-24,16:11:24,127,511,33,24,2048,0,0,,,,,,,,,,52529,
2023-08-24,16:11:25,127,511,33,24,2048,0,0,,,,,,,,,,20756,
2023-08-24,16:11:26,127,511,33,24,2048,0,0,,,,,,,,,,58714,
2023-08-24,16:11:27,127,511,33,24,2048,0,0,,,,,,,,,,31103,
2023-08-24,16:11:28,127,511,33,25,2048,0,0,,,,,,,,,,2552,
2023-08-24,16:11:29,127,511,33,25,2048,0,0,,,,,,,,,,38365,
2023-08-24,16:11:30,127,511,33,25,2048,0,0,,,,,,,,,,53089,
2023-08-24,16:11:31,127,511,33,25,2048,0,0,,,,,,,,,,21316,
2023-08-24,16:11:32,127,511,33,25,2048,0,0,,,,,,,,,,59146,
2023-08-24,16:11:33,127,511,33,25,2048,0,0,,,,,,,,,,31535,
2023-08-24,16:11:34,127,511,33,23,2048,0,0,,,,,,,,,,8733,
2023-08-24,16:11:35,127,511,33,23,2048,0,0,,,,,,,,,,48696,
2023-08-24,16:11:36,127,511,33,24,2048,0,0,,,,,,,,,,33391,
2023-08-24,16:11:37,127,511,33,24,2048,0,0,,,,,,,,,,7754,
2023-08-24,16:11:38,127,511,33,24,2048,0,0,,,,,,,,,,23422,
2023-08-24,16:11:39,127,511,34,23,2048,0,0,,,,,,,,,,25682,
2023-08-24,16:11:40,127,511,34,23,2048,0,0,,,,,,,,,,31857,
2023-08-24,16:11:41,127,511,34,23,2048,0,0,,,,,,,,,,57428,
2023-08-24,16:11:42,127,511,34,23,2048,0,0,,,,,,,,,,21530,
2023-08-24,16:11:43,127,511,33,24,2048,0,0,,,,,,,,,,27446,
2023-08-24,16:11:44,127,511,33,24,2048,0,0,,,,,,,,,,36782,
2023-08-24,16:11:45,127,511,33,24,2048,0,0,,,,,,,,,,5003,
2023-08-24,16:11:46,127,511,33,24,2048,0,0,,,,,,,,,,42949,
2023-08-24,16:11:47,127,511,33,23,2048,0,0,,,,,,,,,,46073,
2023-08-24,16:11:48,127,511,33,23,2048,0,0,,,,,,,,,,63181,
2023-08-24,16:11:49,127,511,33,24,2048,0,0,,,,,,,,,,58097,
2023-08-24,16:11:50,127,511,33,24,2048,0,0,,,,,,,,,,47181,
2023-08-24,16:11:51,127,511,33,24,2048,0,0,,,,,,,,,,9320,
2023-08-24,16:11:52,127,511,34,23,2048,0,0,,,,,,,,,,13103,
2023-08-24,16:11:53,127,511,34,23,2048,0,0,,,,,,,,,,44810,
2023-08-24,16:11:54,127,511,34,24,2048,0,0,,,,,,,,,,50059,
2023-08-24,16:11:55,127,511,34,24,2048,0,0,,,,,,,,,,24494,
2023-08-24,16:11:56,127,511,34,24,2048,0,0,,,,,,,,,,60384,
2023-08-24,16:11:57,127,511,34,27,2048,0,0,,,,,,,,,,10512,
2023-08-24,16:11:58,127,511,34,27,2048,0,0,,,,,,,,,,27684,
2023-08-24,16:11:59,127,511,34,24,2048,0,0,,,,,,,,,,44756,
2023-08-24,16:12:00,127,511,34,24,2048,0,0,,,,,,,,,,29793,
2023-08-24,16:12:01,127,511,34,24,2048,0,0,,,,,,,,,,59460,
2023-08-24,16:12:02,127,511,33,24,2048,0,0,,,,,,,,,,30490,
2023-08-24,16:12:03,127,511,33,24,2048,0,0,,,,,,,,,,60223,
2023-08-24,16:12:04,127,511,33,24,2048,0,0,,,,,,,,,,4007,
2023-08-24,16:12:05,127,511,33,24,2048,0,0,,,,,,,,,,37762,
2023-08-24,16:12:06,127,511,33,24,2048,0,0,,,,,,,,,,10188,
2023-08-24,16:12:07,127,511,33,23,2048,0,0,,,,,,,,,,13296,
2023-08-24,16:12:08,127,511,33,23,2048,0,0,,,,,,,,,,30404,
2023-08-24,16:12:09,127,511,32,24,2048,0,0,,,,,,,,,,2035,
2023-08-24,16:12:10,127,511,32,24,2048,0,0,,,,,,,,,,23887,
2023-08-24,16:12:11,127,511,32,24,2048,0,0,,,,,,,,,,49514,
2023-08-24,16:12:12,127,511,31,25,2048,0,0,,,,,,,,,,61322,
2023-08-24,16:12:13,127,511,31,25,2048,0,0,,,,,,,,,,29615,
2023-08-24,16:12:14,127,511,31,23,2048,0,0,,,,,,,,,,10909,
2023-08-24,16:12:15,127,511,31,23,2048,0,0,,,,,,,,,,46776,
2023-08-24,16:12:16,127,511,31,23,2048,0,0,,,,,,,,,,758,
2023-08-24,16:12:17,127,511,31,24,2048,0,0,,,,,,,,,,5834,
2023-08-24,16:12:18,127,511,31,24,2048,0,0,,,,,,,,,,21502,
2023-08-24,16:12:19,127,511,31,24,2048,0,0,,,,,,,,,,53211,
2023-08-24,16:12:20,127,511,32,22,2048,0,0,,,,,,,,,,18874,
2023-08-24,16:12:21,127,511,32,22,2048,0,0,,,,,,,,,,54687,
2023-08-24,16:12:22,127,511,31,25,2048,0,0,,,,,,,,,,18133,
2023-08-24,16:12:23,127,511,31,25,2048,0,0,,,,,,,,,,56048,
2023-08-24,16:12:24,127,511,31,25,2048,0,0,,,,,,,,,,15976,
2023-08-24,16:12:25,127,511,33,24,2048,0,0,,,,,,,,,,24040,
2023-08-24,16:12:26,127,511,33,24,2048,0,0,,,,,,,,,,59814,
2023-08-24,16:12:27,127,511,33,24,2048,0,0,,,,,,,,,,30083,
2023-08-24,16:12:28,127,511,33,24,2048,0,0,,,,,,,,,,12471,
2023-08-24,16:12:29,127,511,37,17,2048,0,0,,,,,,,,,,6257,
2023-08-24,16:12:30,127,511,37,17,2048,0,0,,,,,,,,,,17101,
2023-08-24,16:12:31,127,511,37,17,2048,0,0,,,,,,,,,,57064,
2023-08-24,16:12:32,127,511,34,23,2048,0,0,,,,,,,,,,32076,
2023-08-24,16:12:33,127,511,34,23,2048,0,0,,,,,,,,,,57705,
